text	category	text_trans
Adhikarappeduthunna gadikaarame. Ithu gadikarangal nilakkunna nimisham. Indian cinemayude mugamudhra	Positive	Adhikarappeduthunna gadikaarame. Ithu gadikarangal nilakkunna nimisham. Indian cinemayude mugamudhra
Melle theeramithil olangal olangalaayi nee varuuuu Ee variyil addictaayavar aaroke	Positive	Melle theeramithil olangal olangalaayi nee varuuuu Ee variyil addictaayavar aaroke
ഇക്ക മാസ്സല്ല മരണമാസ്സാ ...   Abrahaminte Santhathikal Kidu Status Video     Max	Positive	ikk massall maranmassa ...   Abrahaminte Santhathikal Kidu Status Video     Max
Bro eee trailer okke nalla page il ittal vere level range ethum, enthaaanu bhai	Mixed_feelings	Bro eee trailer okke nalla page il ittal vere level range ethum, enthaaanu bhai
Yeshu njammak aryatha aalonuallalo ;) #ithpwolikkum	Positive	Yeshu njammak aryatha aalonuallalo ;) #ithpwolikkum
പ്രക്യതി സ്നേഹികളും നാച്ചുറൽ മൈരുകളും ആ സൈഡിലോട്ട് മാറി നിക്ക് കളി മ്മടെ ജോഷി അണ്ണൻ കാണിച്ചുതരും ആ പഴയ ഫോമിൽ അണ്ണൻ തിരിച്ച് വന്നെന്ന് പറഞ്ഞേക്ക്	Positive	prakyati snehikalu naturaൽ mairukalu aa saidilot mary nik kali mmate joshi aranൻ kanicutaru aa paddy phomiൽ aranൻ tirich vannenne pangnek
Super movie lalettan oru rakshella	Positive	Super movie lalettan oru rakshella
Vera level trailer. Support from tamil nadu	not-malayalam	Vera level trailer. Support from tamil nadu
trailer kandu...ishtapettu...oru kaaryam parayanm ente vekthiparamaya abhiprayam aanu...sfi ye campusil kaanikkuna oru scene njn ithil kandu...oru penkuttyod chuvapp dress ittukond campusil varanm enn parayunna scene..oraaalu eth colour dress itt campusil varendath enn theerumanikunath ayalude swantham ishtaprakaram aanu..ayalude aa vekthiparamaya theerumangalkku thadasam undakkao..ayalude veksthiswantathrayam ilatahakkano...oru prasthanathine upayogikkendathayi undayirunnila...sfiye ivde ingane kaanikumpo atha aaprasthanathinu nere undakuna negative comment maatram aanu...ithupolokke ullath ozhivakiya kollaam aayirunnu...enthayalum all d bst for team #queen	Positive	trailer kandu...ishtapettu...oru kaaryam parayanm ente vekthiparamaya abhiprayam aanu...sfi ye campusil kaanikkuna oru scene njn ithil kandu...oru penkuttyod chuvapp dress ittukond campusil varanm enn parayunna scene..oraaalu eth colour dress itt campusil varendath enn theerumanikunath ayalude swantham ishtaprakaram aanu..ayalude aa vekthiparamaya theerumangalkku thadasam undakkao..ayalude veksthiswantathrayam ilatahakkano...oru prasthanathine upayogikkendathayi undayirunnila...sfiye ivde ingane kaanikumpo atha aaprasthanathinu nere undakuna negative comment maatram aanu...ithupolokke ullath ozhivakiya kollaam aayirunnu...enthayalum all d bst for team #queen
Nta ponno nigal Vera level ahnata	Positive	Nta ponno nigal Vera level ahnata
പൂർണമായും ബഹറിനിൽ ചിത്രീകരിച്ച ഒരു web series ആണിത് കുറെ അധികം പരിമിതികളിൽനിന്നുകൊണ്ട് തയ്യാറാക്കിയതിന്റെ പോരായ്മകളും ഉണ്ടാകും എങ്കിലും നിങ്ങളുടെ സഹകരണം പ്രതീക്ഷിക്കിക്കുന്നു ,please support	unknown_state	puർnamayu bahrainiൽ chitrikarichch oru web series anit kure adhik parimitikaliൽninnukond tayyarakiyatinte poraymakalu undaku ankil nicksute sahakarea pratikshikikunnu ,please support
പടം ഒന്നിൽ കൂടുതൽ കണ്ടവർ ലൈക് പ്ലസ്	unknown_state	pat onniൽ kututൽ kantavർ lik plax
Aa posteril kanda hand GOTil ullatalle	unknown_state	Aa posteril kanda hand GOTil ullatalle
നിനക്ക് മാത്രം എന്താടാ എന്നോടിത്ര ചൊറിച്ചില്	unknown_state	ninak matra entaata ennoditra choritchil
Avasanam iluminati varumo??? Ippo mikka pritviraj  padavum anganaanallo	unknown_state	Avasanam iluminati varumo??? Ippo mikka pritviraj  padavum anganaanallo
Mamangam trailer varaathath kond ivide vannavar onn like cheythe	unknown_state	Mamangam trailer varaathath kond ivide vannavar onn like cheythe
Wowww.. Amazing.. Katta waiting.. Ikka and unni.. Super..	Positive	Wowww.. Amazing.. Katta waiting.. Ikka and unni.. Super..
#അച്ചായൻ കൊല മാസ്സ്.. ഒരു രക്ഷയുമില്ല...	Positive	#acchayൻ kol mass.. oru rakshayumill...
Kgf kaanada	unknown_state	Kgf kaanada
please ellavarum onnu ee link il kerii like cheyoo	unknown_state	please ellavarum onnu ee link il kerii like cheyoo
ഇ ചെറുപ്പക്കാരൻ ഇത് എന്ത് ഭാവിചാണ്. കട്ട വെയിറ്റ് 🥰🥰🥰🥰	Positive	i cheruppakarൻ it ent bhavi. kat weit 🥰🥰🥰🥰
oru rakshayillaaaaaaaaaaa . mass nte extreme	Positive	oru rakshayillaaaaaaaaaaa . mass nte extreme
2019 ഒക്ടോബറിൽ കേൾക്കുന്നവർ ഉണ്ടോ ഉണ്ടെങ്കിൽ ഒരു ലൈക്	unknown_state	2019 octoberryൽ keൾkkunnavർ undo undengiൽ oru lik
Kandirikum..december season jayettan lelathil angu pidichunu paranjekk kta..jayasurya fans oru like adiche....	Positive	Kandirikum..december season jayettan lelathil angu pidichunu paranjekk kta..jayasurya fans oru like adiche....
Rajuettan director ayath kond ith jaikkuvairikkum	Positive	Rajuettan director ayath kond ith jaikkuvairikkum
എബ്രിഡ് ഷൈൻ ആ പേര് തന്നെയാണ് പടം കാണാൻ പോകാനുള്ള കീ ഫാക്ടർ	Positive	ebrid shiൻ aa per tannaan pat kanaൻ pokanural ki phaktർ
Dislike adichavar mamooty fans ayatinal onnum parayanilla. Raja 3 strong adaaa. Ijjati mammunniss	Negative	Dislike adichavar mamooty fans ayatinal onnum parayanilla. Raja 3 strong adaaa. Ijjati mammunniss
Ittichante vaka oru sample hitum koodi	Positive	Ittichante vaka oru sample hitum koodi
Peranbinu shesham raja 2 diffrence character mamookaada ഇതാടാ നടൻ ഇതവണമട  നടൻ  mamooka	Positive	Peranbinu shesham raja 2 diffrence character mamookaada itata natൻ itavanamat  natൻ  mamooka
1.3 k dislike adichath eath kundamaran	unknown_state	1.3 k dislike adichath eath kundamaran
Sorry to say. Odukkathe kali aakathirunna mathiyayrunnu.	Mixed_feelings	Sorry to say. Odukkathe kali aakathirunna mathiyayrunnu.
Mammootty  Unni Mukundan  Prachi Tehlan  Siddique  Achuthan Anusitara Iniya Kaniha Tarun Arora Suresh krishna  Manikuttan Sudev nair Manikandan	unknown_state	Mammootty  Unni Mukundan  Prachi Tehlan  Siddique  Achuthan Anusitara Iniya Kaniha Tarun Arora Suresh krishna  Manikuttan Sudev nair Manikandan
Mammootty fieldoutaayi ennu rodhikkunna fans ee trailor kandittu vaayil viralitottirikkayaaanu	Negative	Mammootty fieldoutaayi ennu rodhikkunna fans ee trailor kandittu vaayil viralitottirikkayaaanu
Oru doubt ithil ethu kalakhattamanu kanikhunnathu	unknown_state	Oru doubt ithil ethu kalakhattamanu kanikhunnathu
ഈ പ്രൊഡ്യൂസർ മറ്റേ ചേട്ടൻ അല്ലെ... ജോബി ജോർജ്‌	unknown_state	i prodyusർ marte chetൻ alle... jobi joർj
Huge support kanaum alla lalettan fanail ninum.	Positive	Huge support kanaum alla lalettan fanail ninum.
മമ്മൂക്ക ഒരു മുഴുനീള പാട്ടിൽ ഡാൻസ് കളിച്ചു കണ്ടതിൽ സന്തോഷമുണ്ട്.. കുറച്ചു ഭംഗികേടായി തോന്നുന്നുവെങ്കിലും കഥയുടെ സാഹചര്യം തെറ്റുപറയാൻ കഴിയുന്നില്ല.. കുറച്ചു പോരായ്മകൾ മാറ്റി നിർത്തിയാൽ ഒരു മികച്ച ചിത്രം.. ഡീ ഗ്രേഡ് ചെയ്യുന്നത് വളരെ മോശം	Positive	mummuk oru mughunila pattiൽ daൻs kalichu kantatiൽ santoshamund.. kullchu bhangiketai tonnunnuvengil kathyute sahacharyam tetuparyaൻ kaviunnill.. kullchu poraymakൾ mati niർttiyaൽ oru mikachch chitram.. di grade cheiyunnat valare mosham
BGM maati pidi gopiyanna. Powli BGM edu	Negative	BGM maati pidi gopiyanna. Powli BGM edu
Govt school pillar ku like adikkan ulla place	unknown_state	Govt school pillar ku like adikkan ulla place
ഒരു മൂകുതിക്ക് വേണ്ടി ഒരു ഡാൻസ് കാഴ്ചവെച്ച ഇവളാണ് നമ്മുടെ നായിക	unknown_state	oru mookuti vendi oru daൻs kafchavechch ivala nammute nayik
പടം പ്വോളിച്ചു ജോജു, nayla, ചെമ്പൻ, super ആക്ടിങ് .. rating4.15/5	Positive	pat pvolichu joju, nayla, chempൻ, super acting .. rating4.15/5
Suraj Ettan nn kuruch koodi screen time kodukayirinu... Prithiviraj de direction reference kaliki  Overall pwoli padam	Positive	Suraj Ettan nn kuruch koodi screen time kodukayirinu... Prithiviraj de direction reference kaliki  Overall pwoli padam
Nammude ravi annante directionil oru padam kaanan kodhikkunnavar like adiche	unknown_state	Nammude ravi annante directionil oru padam kaanan kodhikkunnavar like adiche
ഇപ്പോൾ രണ്ട് സങ്കികളുടെ channal show മാതിരി ഫുൾ കോമഡി ആണല്ലോ	Negative	ippoൾ rand sankiute channal show matiri fuൾ komadi anllo
Trailer nirasha peduthi padam nannaya mathy...	Mixed_feelings	Trailer nirasha peduthi padam nannaya mathy...
Nice,,,,, bgm രാക്ഷസനെ ഓർമപ്പിക്കുന്നു, anyway പൊളിച്ചു.... പടം കാണാൻ തോന്നും trailer കണ്ടാൽ	Positive	Nice,,,,, bgm rakshasane oർmappiunnu, anyway polichu.... pat kanaൻ tonnu trailer kantaൽ
ഇപ്പോൾ നല്ല നടന്മാരുണ്ടു്: അതവിടെ നില്ക്കട്ടെ. സിനിമ കൊണ്ടു് കേരളത്തിൽ ഉണ്ടായ പുരോഗതിയെന്ത്.? ലോകഠ പട്ടിണിയിലേക്ക് നീങ്ങുകയാണ്.കൃഷിയെ പ്രോത്സാഹിപ്പിക്കും വിധം എന്തെങ്കിലും പ്രമേയമുള്ള സിനിമയുണ്ടോ? ഇല്ല. ഇന്ന് ഗൾഫിലുള്ള വരുമാനം കൊണ്ട് കേരളം മുന്നോട്ട് പോകുന്നു. അത് അധികനാളില്ല: എന്നിട്ടും ക്രിക്കറ്റും സിനിമയുടെയും പുറകിൽ.കേരളം ഇപ്പോഴാണ് ഭ്രാന്താലയം.	Negative	ippoൾ nall natnmarundu: atavite nilcte. sinim kontu keralatiൽ unday purogatiyent.? lokath patinii ningukaa.krishi protsahippik vido entengil prameyamull sinimaundo? ill. inn gൾphilull varumana kond kerala munnot pokunnu. at adhikanalill: ennit cricketu sinimayutayu purakiൽ.kerala ippoa bhrantalaya.
സ്വാസികയുടെ ഇനിയുള്ള ജീവിതത്തിൽ ഈ സിനിമ ഒരു പൊൻതൂവൽ ആവട്ടെ...	Positive	swasikayute iniull jeevitatiൽ i sinim oru poൻtuvൽ awate...
8 million avvum ennu orappullavar like addichha	unknown_state	8 million avvum ennu orappullavar like addichha
Ith polikun Nighal ath parayunnu Polikumo illayo Polikum akil like cheyu	Positive	Ith polikun Nighal ath parayunnu Polikumo illayo Polikum akil like cheyu
മോസ് &  കാറ്റിന്റെ സെക്കന്റ് പാർട്ട് ആണേൽ 100 കോടി ക്ലബ് ൽ കേറുമെന്ന് ഉറപ്പാ	Positive	mose &  catinte second paർtt aaneൽ 100 koti club ൽ kerumenn ushppa
Aliyaaa Anne kismathum eeedayum kandaaa mathi eath levelennuuuuu.......	Positive	Aliyaaa Anne kismathum eeedayum kandaaa mathi eath levelennuuuuu.......
1989 il vadakkan veeragadha theateril kanda nhan veendum oru epic cinema kaanan thayyaredukkunnu.. MT yude dialogukalkk pakaram vekkan onnumilla..	Mixed_feelings	1989 il vadakkan veeragadha theateril kanda nhan veendum oru epic cinema kaanan thayyaredukkunnu.. MT yude dialogukalkk pakaram vekkan onnumilla..
വില്ലൻ എവിടെ വില്ലൻ...???,.,  ഫഹദ് ഇക്കാനെ കാണുമ്പോൾ മഹേഷിന്റെ ലുക്ക്‌ തോന്നുന്നു	unknown_state	villൻ evite villൻ...???,.,  phahad ikkane kanumpoൾ maheshinte lok tonnunnu
Mamankam FDFS arokke indakkum like adichhee	unknown_state	Mamankam FDFS arokke indakkum like adichhee
Mammukka.. lalettan.. legends of malayalam cinema	not-malayalam	Mammukka.. lalettan.. legends of malayalam cinema
Da kunna valla thaggu karan podaaa	unknown_state	Da kunna valla thaggu karan podaaa
ജിമ്മിറ്റിന്ടെ ബിഗ് ബ്രദർ....  ഗുഹന്റെ ഷൈലോക്...  ഫ്ലോപ്സ് ലോഡിങ്...	Negative	jimmittinte big bradർ....  guhante shilok...  flops loding...
മിഥുൻ ചേട്ടാ  ഇങ്ങനത്തെ ഐറ്റം കയ്യിൽ വെച്ചിട്ടാണോ കോമഡി ഫിലിംസ് ചെയ്തിരുന്നത്. 🤩	Positive	mithuൻ chetta  inckntte itom kayiൽ wechitano komadi philims cheythirunnat. 🤩
ഈ paattile മമ്മൂക്കയുടെ വേഷത്തിനെ പറ്റി രണ്ടഭിപ്രായങ്ങൾ കാണും... പക്ഷെ ഇത് പാടിയ ശബ്ദത്തിനെപ്പറ്റി ഒന്നേ പറയാനുണ്ടാകൂ....  ദാസേട്ടൻ	Positive	i paattile mummukayute veshattin paty ranabhiprayangൾ kaanu... pakshe it patia shabdattineppaty one paryanunaku....  dasetൻ
ഇതൊക്കെ സ്കൂൾ പിള്ളേരോട് പോയി പറ സാറേ...	unknown_state	itokke skuൾ pillerot poi para sare...
Vineeth ettante film aayathukondu super aayirikum urappaaa	Positive	Vineeth ettante film aayathukondu super aayirikum urappaaa
മലയാളത്തിന്റെ അഭിമാനമായി മാറുന്ന ഒരു ഗംഭീര ത്രില്ലർ സിനിമ ആവട്ടെ! വളരെ പ്രതീക്ഷ തരുന്ന ട്രൈലർ	Positive	malyalattine abhimanmai marunn oru gambhir trillർ sinim awate! valare pratiksh tarunn trailർ
Ijjathi padam 100% clean entertainer, ഇത്രയുമധികം ചിരിപ്പിച്ച ഒരു പടം ഈ അടുത്തൊന്നും ഞാൻ കണ്ടിട്ടില്ല.	Positive	Ijjathi padam 100% clean entertainer, itryumadhika chirippichch oru pat i atuttonnu naൻ contitill.
എന്തൊക്കെ പറഞ്ഞാലും സുരാജേട്ടന് ആ യുണിഫോം നന്നായി ചേരുന്നുണ്ട്	Positive	entocke parannalu surajatan aa uniphon nannai cherunnund
Cinema odiyan pole hit aavatte ennu ashamsikkunnu	Positive	Cinema odiyan pole hit aavatte ennu ashamsikkunnu
മാമാങ്കം തിയേറ്ററിൽ ചരിത്രം തീർക്കുകയാണ് അതിനിടിയിൽ അസുരന്റെ വരവ് അറിയിച്ചു SHYLOCK	Positive	maamanke theatteryൽ charitra thiർkkukaa atinitiiൽ asurante vara ariitu SHYLOCK
Padam flop aavm Enna Kaaryathil oru doubtum illa....	Negative	Padam flop aavm Enna Kaaryathil oru doubtum illa....
ഇതു ഞങ്ങളുടെ സ്വന്തം ചരിത്ര പുരുഷൻ...ചന്തുവായി, പഴശ്ശിയായി, അംബേദ്ക്കറായി ചരിത്രം സൃഷ്‌ടിച്ച മമ്മുക്ക മമാങ്കത്തിലൂടെ വീണ്ടും നമ്മളെ വിസ്മയിപ്പിക്കും..	Positive	itu chhangute swanta charitra purushൻ...chantuvai, panshshiai, ambedkarai charitra srushtich mammuk mamatilute vind nammale vismaipik..
ഇതൊക്കെ പോയി സ്കൂൾ പിള്ളേരോട് പറ സാറേ  ലൂസിഫറിലെ അതേ രീതിയുള്ള ഡൈലോഗ്... പടം ഇനി എന്തരാകുമോ... തള്ളെ കാണാം പടം പൊളിയാതെ ഇരുന്നാൽ മതിയാരിന്നു	Mixed_feelings	itokke poi skuൾ pillerot para sare  luciperille ate ritiyull dilog... pat ini entarakumo... talle kanan pat poliat irunnaൽ matiyarinnu
